2018-02-05 19:57:35,180 DEBUG    [63603] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,181 DEBUG    [63637] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,181 DEBUG    [63638] (deoplete.child) Loaded Filter: converter_truncate_menu (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_truncate_menu.py)
2018-02-05 19:57:35,181 DEBUG    [63603] (deoplete.child) Loaded Filter: converter_remove_paren (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_remove_paren.py)
2018-02-05 19:57:35,181 DEBUG    [63637] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,181 DEBUG    [63638] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,181 DEBUG    [63637] (deoplete.child) Loaded Filter: converter_auto_paren (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_auto_paren.py)
2018-02-05 19:57:35,181 DEBUG    [63603] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,181 DEBUG    [63638] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,182 DEBUG    [63603] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,182 DEBUG    [63637] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,182 DEBUG    [63638] (deoplete.child) Loaded Filter: matcher_length (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_length.py)
2018-02-05 19:57:35,182 DEBUG    [63637] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,179 DEBUG    [63639] (deoplete.child) Loaded Filter: matcher_length (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_length.py)
2018-02-05 19:57:35,183 DEBUG    [63637] (deoplete.child) Loaded Filter: matcher_cpsm (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_cpsm.py)
2018-02-05 19:57:35,183 DEBUG    [63603] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,183 DEBUG    [63603] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,183 DEBUG    [63639] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,183 DEBUG    [63639] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,183 DEBUG    [63637] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,183 DEBUG    [63603] (deoplete.child) Loaded Filter: converter_auto_paren (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/converter_auto_paren.py)
2018-02-05 19:57:35,183 DEBUG    [63637] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,183 DEBUG    [63639] (deoplete.child) Loaded Filter: sorter_rank (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/sorter_rank.py)
2018-02-05 19:57:35,184 DEBUG    [63603] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,184 DEBUG    [63638] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,184 DEBUG    [63603] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,184 DEBUG    [63638] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,184 DEBUG    [63639] (deoplete.child) main_loop: begin
2018-02-05 19:57:35,184 DEBUG    [63639] (deoplete.child) main_loop: add_filter
2018-02-05 19:57:35,184 DEBUG    [63603] (deoplete.child) Loaded Filter: matcher_cpsm (/Users/mhartington/.config/nvim/.cache/init.vim/.dein/rplugin/python3/deoplete/filter/matcher_cpsm.py)
